# cadence BJD stars_used sigma X_0 X_x X_y X_xx X_xy X_yy Y_0 Y_x Y_y Y_xx Y_xy Y_yy
133120 2457662.05686 89 0.2917 2.4778646513e+05 -9.3135864968e+02 1.7686790751e+03 -1.1811663938e-01 -7.4256846058e+00 -2.0204164026e-01 -1.8103001005e+05 1.7093288693e+03 6.7029290196e+02 -3.5110411518e+00 4.4756736353e-01 -1.6792985858e+00
133121 2457662.07729 89 0.3076 2.4226632492e+05 -8.8809554862e+02 1.7789158114e+03 -2.0338241105e-01 -7.4743764324e+00 -2.4351238254e-01 -1.7292407882e+05 1.6455075266e+03 6.5268680284e+02 -3.3845652373e+00 5.3175314544e-01 -1.6049250144e+00
133122 2457662.09772 89 0.3120 2.3864005799e+05 -8.5964145558e+02 1.7860426123e+03 -2.5963842943e-01 -7.5098697492e+00 -2.7923142774e-01 -1.6848879252e+05 1.6099542140e+03 6.3761073445e+02 -3.3145334436e+00 5.7111221364e-01 -1.6832684448e+00
133123 2457662.11815 89 0.3215 2.4629723323e+05 -9.2067225674e+02 1.7632801453e+03 -1.3971638860e-01 -7.4485938110e+00 -3.9056724537e-01 -1.6537564153e+05 1.5843766110e+03 6.2176228632e+02 -3.2626241415e+00 6.2548788184e-01 -1.7090005813e+00
133126 2457662.17945 88 0.3242 2.5735539682e+05 -1.0066054793e+03 1.7492724571e+03 3.0241073266e-02 -7.3419945571e+00 -1.6082716277e-01 -1.6248815469e+05 1.5677522700e+03 6.6849329282e+02 -3.2333350124e+00 5.8442844376e-01 -1.1126627268e+00
133127 2457662.19988 89 0.3011 2.5578980374e+05 -9.9448814064e+02 1.7507232451e+03 6.4230308653e-03 -7.3541277697e+00 -1.8966514621e-01 -1.6639002506e+05 1.6035943597e+03 7.2104960931e+02 -3.3172932055e+00 3.1371599530e-01 -1.4199146377e+00
133128 2457662.22031 89 0.3102 2.5412884868e+05 -9.8020022276e+02 1.7647230025e+03 -2.3994378084e-02 -7.4090496363e+00 -1.9647314416e-01 -1.6907287941e+05 1.6230050966e+03 7.1232599143e+02 -3.3518377443e+00 3.5518110496e-01 -1.3835879785e+00
133129 2457662.24074 89 0.3135 2.5589921766e+05 -9.9272865416e+02 1.7731104233e+03 -1.7552132372e-03 -7.4373891145e+00 -1.8043711175e-01 -1.7414667192e+05 1.6615121008e+03 7.1095220714e+02 -3.4254679382e+00 3.5046300157e-01 -1.4270007996e+00
133130 2457662.26118 89 0.3169 2.5076251617e+05 -9.5213406555e+02 1.7854417283e+03 -8.2794610653e-02 -7.5006366426e+00 -2.5078583797e-01 -1.7858642710e+05 1.6936076489e+03 6.9561566698e+02 -3.4847087864e+00 3.8448691524e-01 -1.5330102596e+00
133131 2457662.28161 89 0.3175 2.4843756283e+05 -9.3585835783e+02 1.7727299362e+03 -1.1021211065e-01 -7.4374185238e+00 -1.8592414304e-01 -1.7781687572e+05 1.6850829071e+03 6.7247509588e+02 -3.4642263901e+00 4.5810613756e-01 -1.5970331395e+00
133132 2457662.30204 90 0.3186 2.4447249513e+05 -9.0477604804e+02 1.7801854785e+03 -1.7124647215e-01 -7.4686528335e+00 -1.9772521128e-01 -1.7527264364e+05 1.6643980125e+03 6.6127654345e+02 -3.4224904602e+00 4.9826876584e-01 -1.6081380506e+00
133133 2457662.32247 87 0.3124 2.4180808170e+05 -8.8496224276e+02 1.7757385199e+03 -2.0900242542e-01 -7.4680755478e+00 -2.6870428309e-01 -1.7564741752e+05 1.6677497923e+03 6.6581127329e+02 -3.4289632991e+00 4.9595040628e-01 -1.5428931820e+00
133134 2457662.34290 87 0.3146 2.3732657363e+05 -8.5000291294e+02 1.7826519536e+03 -2.7710295617e-01 -7.4936151349e+00 -2.6472799702e-01 -1.6998763065e+05 1.6221315023e+03 6.4414459284e+02 -3.3390763943e+00 5.4787282161e-01 -1.6760795693e+00
133135 2457662.36334 87 0.2846 2.3825153311e+05 -8.5815406811e+02 1.7732059016e+03 -2.6090465064e-01 -7.4826405195e+00 -3.7398463164e-01 -1.8542233941e+05 1.7399666739e+03 6.4528893358e+02 -3.5687123363e+00 4.6092582208e-01 -2.0360309375e+00
133137 2457662.40420 90 0.3079 2.5574063283e+05 -9.9373664477e+02 1.7539471900e+03 4.1735053404e-03 -7.3681598023e+00 -1.9729817875e-01 -1.6657578187e+05 1.6021720660e+03 6.9672955176e+02 -3.3085060109e+00 4.1813908383e-01 -1.3684327550e+00
133138 2457662.42463 90 0.3088 2.5357150840e+05 -9.7589079610e+02 1.7652295729e+03 -3.2385052489e-02 -7.4120497897e+00 -2.0107286862e-01 -1.6854825484e+05 1.6189830540e+03 7.1214838049e+02 -3.3440940430e+00 3.5646288548e-01 -1.3809925784e+00
133139 2457662.44506 90 0.3120 2.5529996113e+05 -9.8736782189e+02 1.7800536005e+03 -1.3420225221e-02 -7.4627841432e+00 -1.7584176411e-01 -1.7307425329e+05 1.6524463572e+03 7.0315839132e+02 -3.4065276875e+00 3.7959279788e-01 -1.4294242129e+00
133140 2457662.46550 90 0.3157 2.5246240803e+05 -9.6589913588e+02 1.7784967559e+03 -5.4487073034e-02 -7.4648480162e+00 -2.1040569423e-01 -1.7695626977e+05 1.6797494308e+03 6.8327273490e+02 -3.4549775764e+00 4.4179994770e-01 -1.4885536081e+00
133141 2457662.48593 87 0.3195 2.4937238614e+05 -9.4333158516e+02 1.7696999493e+03 -9.5740304844e-02 -7.4334578766e+00 -2.1928037877e-01 -1.7545613465e+05 1.6662660247e+03 6.6535590294e+02 -3.4269971696e+00 4.8176074657e-01 -1.6125181153e+00
133142 2457662.50636 90 0.3184 2.4501324880e+05 -9.0884040741e+02 1.7807034133e+03 -1.6345922962e-01 -7.4679858357e+00 -1.8624745969e-01 -1.7537892907e+05 1.6654446101e+03 6.6334022366e+02 -3.4248583794e+00 4.9174675341e-01 -1.6022859711e+00
133143 2457662.52679 89 0.3082 2.4104339076e+05 -8.7864674860e+02 1.7800005434e+03 -2.2187666753e-01 -7.4827887277e+00 -2.6205530549e-01 -1.7196133530e+05 1.6378206843e+03 6.4968281634e+02 -3.3693829436e+00 5.4095414104e-01 -1.6146652647e+00
133144 2457662.54722 87 0.2800 2.3705776388e+05 -8.4724713124e+02 1.7888935835e+03 -2.8415583333e-01 -7.5253316829e+00 -2.9928166474e-01 -1.8728712462e+05 1.7551336939e+03 6.5345683561e+02 -3.5991554259e+00 4.3451658033e-01 -2.0157763311e+00
133145 2457662.56766 88 0.3172 2.4108692792e+05 -8.8061663445e+02 1.7659088522e+03 -2.1637911122e-01 -7.4530874979e+00 -3.6646865955e-01 -1.6647708236e+05 1.5937722113e+03 6.3037815295e+02 -3.2822994964e+00 5.9495684485e-01 -1.6991128512e+00
133146 2457662.58809 89 0.3192 2.4812073013e+05 -9.3604392993e+02 1.7505540502e+03 -1.0827326923e-01 -7.4115484142e+00 -4.4064331745e-01 -1.6447712381e+05 1.5775643906e+03 6.2205738886e+02 -3.2498494861e+00 6.2200134413e-01 -1.7191890437e+00
133147 2457662.60852 89 0.3164 2.4853366973e+05 -9.4088559181e+02 1.7357297829e+03 -9.5521153694e-02 -7.3498634601e+00 -4.1798185267e-01 -1.6477629024e+05 1.5798386320e+03 6.2197516797e+02 -3.2541238775e+00 6.2316797953e-01 -1.7153804089e+00
133149 2457662.64938 90 0.3180 2.4554895515e+05 -9.1275824675e+02 1.7821575779e+03 -1.5611028555e-01 -7.4700692974e+00 -1.7120043746e-01 -1.7565788567e+05 1.6678691846e+03 6.6593520679e+02 -3.4299514258e+00 4.8352179938e-01 -1.5950344664e+00
133150 2457662.66982 89 0.3076 2.4142911822e+05 -8.8162385181e+02 1.7796828578e+03 -2.1607020251e-01 -7.4804866305e+00 -2.5733088907e-01 -1.7230357858e+05 1.6405793155e+03 6.5097652174e+02 -3.3749146474e+00 5.3620508631e-01 -1.6139042540e+00
133151 2457662.69025 89 0.3112 2.3766436103e+05 -8.5242157814e+02 1.7840475934e+03 -2.7280840238e-01 -7.4992492089e+00 -2.6617877103e-01 -1.6877327270e+05 1.6122430772e+03 6.3864194303e+02 -3.3190645419e+00 5.6821656125e-01 -1.6788158964e+00
133152 2457662.71068 87 0.3159 2.4190912396e+05 -8.8766923216e+02 1.7590170896e+03 -2.0108285178e-01 -7.4205092612e+00 -3.3880965954e-01 -1.6095803681e+05 1.5472511908e+03 5.9156522187e+02 -3.1836849773e+00 7.6873769515e-01 -1.5861310656e+00
133153 2457662.73111 89 0.3189 2.4788350505e+05 -9.3376957161e+02 1.7545997188e+03 -1.1324865337e-01 -7.4226462269e+00 -4.2175764334e-01 -1.6478813909e+05 1.5801095585e+03 6.2356377657e+02 -3.2550212015e+00 6.1643271174e-01 -1.7185082469e+00
133154 2457662.75154 88 0.3182 2.4827959213e+05 -9.3814799355e+02 1.7427368828e+03 -1.0303984864e-01 -7.3901262172e+00 -4.7723363074e-01 -1.6281948239e+05 1.5631383421e+03 6.0631435256e+02 -3.2196042067e+00 6.7058462868e-01 -1.7687323972e+00
133155 2457662.77198 89 0.3156 2.4967680153e+05 -9.5080738692e+02 1.7251886032e+03 -7.5228748316e-02 -7.3257073935e+00 -4.8785836661e-01 -1.6475943830e+05 1.5801014348e+03 6.2535240170e+02 -3.2551590231e+00 6.1400304994e-01 -1.6991269045e+00
133156 2457662.79241 88 0.3137 2.4662260141e+05 -9.2683759260e+02 1.7310106128e+03 -1.2246530135e-01 -7.3521548148e+00 -5.0621834555e-01 -1.6658175653e+05 1.5978673326e+03 6.5893930011e+02 -3.2953209405e+00 5.0485666888e-01 -1.6166370378e+00
133157 2457662.81284 87 0.3120 2.4950776661e+05 -9.4381990121e+02 1.7747827264e+03 -9.7283285247e-02 -7.4775052095e+00 -3.2446304463e-01 -1.6923528719e+05 1.6231981279e+03 7.0311375111e+02 -3.3529245016e+00 3.4343360178e-01 -1.5861219207e+00
133158 2457662.83327 85 0.3131 2.4887611680e+05 -9.3976917200e+02 1.7682172494e+03 -1.0388718556e-01 -7.4584461128e+00 -3.5053097394e-01 -1.7126133891e+05 1.6389387334e+03 7.0622589122e+02 -3.3838253329e+00 3.2564572965e-01 -1.6119993994e+00
133159 2457662.85370 89 0.3109 2.5023497623e+05 -9.5067594488e+02 1.7634143056e+03 -8.2189905725e-02 -7.4424723662e+00 -3.6076339546e-01 -1.6603142372e+05 1.5956768671e+03 6.7642516381e+02 -3.2954094610e+00 4.3049074966e-01 -1.6502827905e+00
133161 2457662.89457 90 0.3096 2.5353194416e+05 -9.7442971315e+02 1.7752349828e+03 -3.7545416048e-02 -7.4530761419e+00 -2.1352957564e-01 -1.7088078959e+05 1.6353948144e+03 7.0067283753e+02 -3.3735089476e+00 3.8727829834e-01 -1.4368368041e+00
133162 2457662.91500 90 0.3096 2.5339889854e+05 -9.7347926233e+02 1.7746700331e+03 -3.9294785003e-02 -7.4519598539e+00 -2.1803893859e-01 -1.7087657539e+05 1.6353518587e+03 7.0057332913e+02 -3.3734488521e+00 3.8691780692e-01 -1.4400623109e+00
133163 2457662.93542 89 0.3111 2.5318970900e+05 -9.7224183725e+02 1.7715334249e+03 -4.1177947487e-02 -7.4435781344e+00 -2.3354430212e-01 -1.7076070338e+05 1.6341735367e+03 6.9799235753e+02 -3.3702065242e+00 4.0435584636e-01 -1.4068253026e+00
133164 2457662.95586 90 0.3098 2.5118467395e+05 -9.5619608509e+02 1.7781300422e+03 -7.3240834360e-02 -7.4692486247e+00 -2.3563392577e-01 -1.7063253659e+05 1.6333119477e+03 6.9899916489e+02 -3.3693365009e+00 3.9086031614e-01 -1.4490685932e+00
133165 2457662.97630 90 0.3098 2.5102836867e+05 -9.5535655672e+02 1.7750265392e+03 -7.4119510574e-02 -7.4565221655e+00 -2.3162745318e-01 -1.7064788973e+05 1.6333775273e+03 6.9854200671e+02 -3.3695162020e+00 3.8993349037e-01 -1.4607254222e+00
133166 2457662.99673 90 0.3103 2.4943087792e+05 -9.4273407874e+02 1.7788444688e+03 -9.8102375069e-02 -7.4549276567e+00 -1.6077241692e-01 -1.7047559800e+05 1.6319223382e+03 6.9730199649e+02 -3.3667209697e+00 3.9031379131e-01 -1.4797445439e+00
133167 2457663.01716 89 0.3119 2.4907081097e+05 -9.4027511756e+02 1.7763295639e+03 -1.0235645841e-01 -7.4473041392e+00 -1.6929858652e-01 -1.7030810684e+05 1.6304741613e+03 6.9580931822e+02 -3.3638034462e+00 3.9305211664e-01 -1.4926274604e+00
133168 2457663.03759 88 0.3092 2.4740480289e+05 -9.2885273604e+02 1.7652383598e+03 -1.2204274846e-01 -7.4111558053e+00 -1.9585904310e-01 -1.7214505806e+05 1.6391785816e+03 6.4985358726e+02 -3.3718607948e+00 5.4096933598e-01 -1.6110361793e+00
133169 2457663.05803 88 0.3121 2.4762753978e+05 -9.3029280646e+02 1.7673877195e+03 -1.1983701183e-01 -7.4201786387e+00 -1.9948203423e-01 -1.6935800262e+05 1.6217427691e+03 6.8279571995e+02 -3.3451116467e+00 4.2896113950e-01 -1.5523088398e+00
133170 2457663.07846 89 0.3108 2.4485258693e+05 -9.0750440923e+02 1.7816602392e+03 -1.6604548596e-01 -7.4686477679e+00 -1.7330410599e-01 -1.6588686559e+05 1.5954762007e+03 6.8456530454e+02 -3.2947427870e+00 4.3411833008e-01 -1.5003227780e+00
133171 2457663.09889 90 0.3124 2.4384292638e+05 -9.0008723595e+02 1.7791956034e+03 -1.8008475108e-01 -7.4668512542e+00 -2.0632135382e-01 -1.6818768985e+05 1.6122358362e+03 6.7772700271e+02 -3.3260071927e+00 4.4599451685e-01 -1.5624032507e+00
133172 2457663.11932 87 0.3017 2.4182537012e+05 -8.8459966238e+02 1.7801006820e+03 -2.0991658710e-01 -7.4722067561e+00 -2.1445898729e-01 -1.6820240859e+05 1.6120586529e+03 6.7521246092e+02 -3.3243521966e+00 4.6891367042e-01 -1.5043724900e+00
133173 2457663.13975 89 0.3049 2.4065800109e+05 -8.7583938070e+02 1.7788430267e+03 -2.2703531287e-01 -7.4793749270e+00 -2.6641409580e-01 -1.6513118167e+05 1.5873185102e+03 6.6365605296e+02 -3.2754350830e+00 4.9969238748e-01 -1.5620859278e+00
133174 2457663.16019 88 0.3035 2.3927893011e+05 -8.6501305998e+02 1.7815230107e+03 -2.4823024017e-01 -7.4889612571e+00 -2.6356808179e-01 -1.6342099360e+05 1.5741613878e+03 6.6250746884e+02 -3.2496514271e+00 5.1248361134e-01 -1.5252471185e+00
133175 2457663.18062 89 0.3065 2.3709777527e+05 -8.4806554791e+02 1.7843410867e+03 -2.8116623975e-01 -7.5001238030e+00 -2.6512437442e-01 -1.6351821882e+05 1.5736774878e+03 6.5193409714e+02 -3.2478827326e+00 5.2687961743e-01 -1.6379595452e+00
133176 2457663.20105 89 0.3139 2.3889049580e+05 -8.6206065913e+02 1.7816178008e+03 -2.5434931907e-01 -7.4981328376e+00 -3.0161910346e-01 -1.6789457116e+05 1.6049849598e+03 6.3387102453e+02 -3.3042494637e+00 5.8498376384e-01 -1.6847992858e+00
133177 2457663.22148 87 0.3173 2.3966873803e+05 -8.6906590965e+02 1.7723017208e+03 -2.3958730051e-01 -7.4736917361e+00 -3.4999061703e-01 -1.6260550548e+05 1.5639341796e+03 6.2765892590e+02 -3.2241603247e+00 6.1680617445e-01 -1.6488679675e+00
133178 2457663.24191 88 0.3173 2.4242835290e+05 -8.9196602861e+02 1.7562180746e+03 -1.9317076243e-01 -7.4259935367e+00 -4.0951440225e-01 -1.6205372948e+05 1.5596210869e+03 6.2674381951e+02 -3.2156695797e+00 6.2143746681e-01 -1.6440185737e+00
133179 2457663.26235 87 0.3215 2.4808691857e+05 -9.3552018385e+02 1.7529028413e+03 -1.0977437173e-01 -7.4204159887e+00 -4.4021972276e-01 -1.6504367311e+05 1.5823093395e+03 6.2571755307e+02 -3.2594349882e+00 6.1272975926e-01 -1.6988669743e+00
133180 2457663.28278 89 0.3192 2.4810127719e+05 -9.3610150252e+02 1.7487540715e+03 -1.0791023980e-01 -7.4071214050e+00 -4.5128203633e-01 -1.6430830989e+05 1.5762021900e+03 6.2140879747e+02 -3.2471138813e+00 6.2441561218e-01 -1.7193926643e+00
133181 2457663.30321 89 0.3192 2.4813333067e+05 -9.3681999086e+02 1.7446072318e+03 -1.0586625855e-01 -7.3953257369e+00 -4.6881700223e-01 -1.6399042229e+05 1.5736630796e+03 6.2040558916e+02 -3.2419293049e+00 6.3043428905e-01 -1.7097523313e+00
133182 2457663.32364 89 0.3165 2.4852829291e+05 -9.4081020417e+02 1.7360329583e+03 -9.5729910779e-02 -7.3510104167e+00 -4.1794436666e-01 -1.6473627195e+05 1.5795223897e+03 6.2188409576e+02 -3.2535077728e+00 6.2337755714e-01 -1.7159801313e+00
133183 2457663.34407 89 0.3159 2.4913185539e+05 -9.4626784925e+02 1.7285889933e+03 -8.4357824926e-02 -7.3341852415e+00 -4.6830125102e-01 -1.6473291135e+05 1.5797128284e+03 6.2375088239e+02 -3.2541719926e+00 6.1820676350e-01 -1.7074263411e+00
133185 2457663.38494 88 0.3159 2.5465694924e+05 -9.8210929135e+02 1.7831248467e+03 -2.4064168543e-02 -7.4734749475e+00 -1.7136621713e-01 -1.8041322194e+05 1.7092611935e+03 7.1064252661e+02 -3.5161813403e+00 3.5604552363e-01 -1.4072249618e+00
133186 2457663.40537 90 0.3151 2.5433602497e+05 -9.8027176719e+02 1.7777941452e+03 -2.6739009447e-02 -7.4589789097e+00 -1.9674831241e-01 -1.7696226074e+05 1.6800862885e+03 6.8584342332e+02 -3.4560167145e+00 4.3476870009e-01 -1.4764237601e+00
133187 2457663.42580 90 0.3155 2.5170768104e+05 -9.6011721574e+02 1.7787288860e+03 -6.5838106084e-02 -7.4705629612e+00 -2.3140343169e-01 -1.7708801376e+05 1.6808445674e+03 6.8405957343e+02 -3.4573329981e+00 4.3714134312e-01 -1.4957826268e+00
133188 2457663.44623 89 0.3177 2.4975155534e+05 -9.4547474424e+02 1.7762610795e+03 -9.2128022741e-02 -7.4417950733e+00 -1.4633329394e-01 -1.7737155887e+05 1.6831519040e+03 6.8531475857e+02 -3.4626941683e+00 4.2034226230e-01 -1.5483871930e+00
133189 2457663.46667 90 0.3162 2.4847495277e+05 -9.3629682181e+02 1.7713952287e+03 -1.0907336591e-01 -7.4321378628e+00 -1.8504779945e-01 -1.7637137278e+05 1.6741611129e+03 6.7339970336e+02 -3.4432119293e+00 4.6129741046e-01 -1.5678081069e+00
133190 2457663.48710 90 0.3181 2.4542472503e+05 -9.1178306345e+02 1.7824061076e+03 -1.5803508201e-01 -7.4712341543e+00 -1.7213503061e-01 -1.7570377519e+05 1.6681915657e+03 6.6570485812e+02 -3.4305392883e+00 4.8395585201e-01 -1.5969456946e+00
133191 2457663.50753 90 0.3190 2.4358476733e+05 -8.9819876622e+02 1.7784957679e+03 -1.8373857529e-01 -7.4677630376e+00 -2.2182134939e-01 -1.7469262522e+05 1.6596982086e+03 6.5886548990e+02 -3.4131904447e+00 5.0420112274e-01 -1.6223199180e+00
133192 2457663.52796 87 0.2890 2.4023424573e+05 -8.6592090957e+02 1.8367301413e+03 -2.5723070899e-01 -7.6748353515e+00 -1.5733575883e-01 -1.7096715756e+05 1.6283184109e+03 6.3306505559e+02 -3.3481950019e+00 5.9414304317e-01 -1.6585388936e+00
133193 2457663.54839 88 0.3109 2.3764521348e+05 -8.5181808360e+02 1.7880199655e+03 -2.7455890563e-01 -7.5096468071e+00 -2.4549042148e-01 -1.6911481203e+05 1.6140954962e+03 6.3202496288e+02 -3.3209867401e+00 5.9650383730e-01 -1.6654960854e+00
133194 2457663.56883 88 0.3153 2.3870204937e+05 -8.6004670992e+02 1.7866121745e+03 -2.5939100652e-01 -7.5189333592e+00 -3.0916399352e-01 -1.6790950904e+05 1.6052156155e+03 6.3487949704e+02 -3.3048912892e+00 5.8149069322e-01 -1.6832853049e+00
133195 2457663.58926 89 0.3152 2.4066612278e+05 -8.7718076697e+02 1.7678839415e+03 -2.2328966508e-01 -7.4593490953e+00 -3.6090129560e-01 -1.6627105008e+05 1.5922560411e+03 6.3086385073e+02 -3.2795809961e+00 5.9192720013e-01 -1.7042757100e+00
133197 2457663.63012 91 0.3198 2.5330592533e+05 -9.7926821820e+02 1.7181521951e+03 -1.7914122333e-02 -7.2721824275e+00 -3.7448726171e-01 -1.5632857940e+05 1.5204823517e+03 6.6640627534e+02 -3.1433891496e+00 5.7949249435e-01 -1.1687858154e+00
133198 2457663.65055 91 0.3210 2.5356133523e+05 -9.8125588495e+02 1.7177737396e+03 -1.3888377262e-02 -7.2679431604e+00 -3.6223660852e-01 -1.6002367724e+05 1.5472018167e+03 6.5383976916e+02 -3.1919042254e+00 6.2124756366e-01 -1.1953829489e+00
133199 2457663.67099 89 0.3189 2.5620352059e+05 -9.9786766634e+02 1.7487535385e+03 1.2411292377e-02 -7.3620551933e+00 -2.5724575644e-01 -1.6740581948e+05 1.6026579296e+03 6.4672428415e+02 -3.2980004058e+00 6.1409306390e-01 -1.3444590778e+00
133200 2457663.69142 88 0.3364 2.5849680913e+05 -1.0149333812e+03 1.7524066733e+03 4.5069054331e-02 -7.3597361679e+00 -1.8610070792e-01 -1.6860846612e+05 1.6082438726e+03 6.1526414947e+02 -3.3017460633e+00 7.3530955599e-01 -1.3386866591e+00
133201 2457663.71185 88 0.3011 2.5333409614e+05 -9.7712073301e+02 1.7390359813e+03 -2.4407975803e-02 -7.3149597112e+00 -2.1295037891e-01 -1.6308750408e+05 1.5801713486e+03 7.3620573111e+02 -3.2757838722e+00 2.5958346127e-01 -1.4041919104e+00
133202 2457663.73228 88 0.3177 2.5329821298e+05 -9.7388352975e+02 1.7645328690e+03 -3.6122855366e-02 -7.4103709221e+00 -2.0525586724e-01 -1.7847218954e+05 1.6882218884e+03 6.5678998257e+02 -3.4645147902e+00 5.5557534154e-01 -1.4323767966e+00
133203 2457663.75271 88 0.3139 2.5508188874e+05 -9.8684599003e+02 1.7701306103e+03 -1.2486121139e-02 -7.4292346792e+00 -1.9451663857e-01 -1.8124852047e+05 1.7083348511e+03 6.4716062639e+02 -3.5016230519e+00 5.7858172927e-01 -1.4924109697e+00
133204 2457663.77315 90 0.3149 2.5511315211e+05 -9.8608837688e+02 1.7788137296e+03 -1.5637690359e-02 -7.4590032835e+00 -1.7993392375e-01 -1.7842976778e+05 1.6904375833e+03 6.7870121254e+02 -3.4741368974e+00 4.6228944409e-01 -1.4749289267e+00
133205 2457663.79358 90 0.3146 2.5444850435e+05 -9.8109445010e+02 1.7781039240e+03 -2.5212917366e-02 -7.4597312420e+00 -1.9488075529e-01 -1.7699518385e+05 1.6804143485e+03 6.8652374558e+02 -3.4568581656e+00 4.3097484022e-01 -1.4816219618e+00
133206 2457663.81401 90 0.3150 2.5195010520e+05 -9.6195205262e+02 1.7788578256e+03 -6.2330351468e-02 -7.4704250823e+00 -2.2866947084e-01 -1.7698381027e+05 1.6801123531e+03 6.8461224529e+02 -3.4561208196e+00 4.3391487560e-01 -1.5006188638e+00
133207 2457663.83444 87 0.2911 2.4975532092e+05 -9.4519622258e+02 1.7789490029e+03 -9.3396258842e-02 -7.4547112931e+00 -1.5807426295e-01 -1.8260104223e+05 1.7223342551e+03 6.7907520820e+02 -3.5365555425e+00 4.3556093359e-01 -1.5858149114e+00
133208 2457663.85487 90 0.3161 2.4847873839e+05 -9.3635432777e+02 1.7711425329e+03 -1.0893358449e-01 -7.4316006700e+00 -1.8690426581e-01 -1.7610899168e+05 1.6721003703e+03 6.7287609904e+02 -3.4392427592e+00 4.6201279420e-01 -1.5733769823e+00
133209 2457663.87531 90 0.3181 2.4499089122e+05 -9.0862008184e+02 1.7811378771e+03 -1.6401106154e-01 -7.4702831327e+00 -1.8903649712e-01 -1.7522739125e+05 1.6643521597e+03 6.6389703798e+02 -3.4229976946e+00 4.8785610515e-01 -1.6099713579e+00
133210 2457663.89574 85 0.3068 2.4280403040e+05 -8.9295113753e+02 1.7722972558e+03 -1.9304632226e-01 -7.4554648638e+00 -2.7125427342e-01 -1.7192635533e+05 1.6344525230e+03 6.2242441191e+02 -3.3576773917e+00 6.3382920513e-01 -1.6633222194e+00
133211 2457663.91617 89 0.3100 2.4013379415e+05 -8.7164360906e+02 1.7805932810e+03 -2.3553692006e-01 -7.4882089419e+00 -2.7575885148e-01 -1.7019434365e+05 1.6239993846e+03 6.4667448557e+02 -3.3426960013e+00 5.4684494488e-01 -1.6387354104e+00
133212 2457663.93660 89 0.3106 2.3777624243e+05 -8.5341182489e+02 1.7828547475e+03 -2.7076466109e-01 -7.4965396077e+00 -2.7419089220e-01 -1.6825430855e+05 1.6085126793e+03 6.4064212807e+02 -3.3124099594e+00 5.6017811523e-01 -1.6805662090e+00
133213 2457663.95703 89 0.3145 2.3982916458e+05 -8.7013630341e+02 1.7736243126e+03 -2.3771445421e-01 -7.4765697421e+00 -3.4053471301e-01 -1.6645299217e+05 1.5939286664e+03 6.3334097802e+02 -3.2832727732e+00 5.8318304564e-01 -1.7012564577e+00
133214 2457663.97747 86 0.3173 2.4602106172e+05 -9.2045713940e+02 1.7469730021e+03 -1.3689584861e-01 -7.3928968513e+00 -4.1861411999e-01 -1.6888178772e+05 1.6078433536e+03 5.9343054932e+02 -3.3024359145e+00 7.1078526119e-01 -1.8076810835e+00
133215 2457663.99790 88 0.3205 2.4841975095e+05 -9.3860106524e+02 1.7481304252e+03 -1.0302166097e-01 -7.4049583811e+00 -4.5224756276e-01 -1.6441396073e+05 1.5772739864e+03 6.2373578757e+02 -3.2496004875e+00 6.1666308832e-01 -1.7144980304e+00
133216 2457664.01833 89 0.3180 2.4820235406e+05 -9.3753142780e+02 1.7429823467e+03 -1.0425537504e-01 -7.3908500052e+00 -4.7632762347e-01 -1.6404763006e+05 1.5742532476e+03 6.2174654702e+02 -3.2432827866e+00 6.2645515792e-01 -1.7048145805e+00
133217 2457664.03876 89 0.3158 2.4883124960e+05 -9.4346083728e+02 1.7330440674e+03 -9.0230456428e-02 -7.3431520994e+00 -4.3336337293e-01 -1.6462535294e+05 1.5788913235e+03 6.2374726050e+02 -3.2526347841e+00 6.1766409635e-01 -1.7098909055e+00
133218 2457664.05919 89 0.3138 2.4943602543e+05 -9.4899258232e+02 1.7249975044e+03 -7.8752141055e-02 -7.3268007191e+00 -4.9581059987e-01 -1.6369526800e+05 1.5726626873e+03 6.3127762258e+02 -3.2419718798e+00 5.9655323142e-01 -1.6767266779e+00
133219 2457664.07963 88 0.3152 2.4814758150e+05 -9.3927347930e+02 1.7240054596e+03 -9.7203148711e-02 -7.3251868331e+00 -5.0518737132e-01 -1.6394620134e+05 1.5755400921e+03 6.3962613543e+02 -3.2488936579e+00 5.7170132201e-01 -1.6463822386e+00
133221 2457664.12049 85 0.2710 2.4328352884e+05 -9.0306211502e+02 1.7163833813e+03 -1.6439331888e-01 -7.2937085413e+00 -4.9801423603e-01 -1.8254214464e+05 1.7284539021e+03 7.3628598424e+02 -3.5637074352e+00 1.6542655264e-01 -1.8139025413e+00
133222 2457664.14092 90 0.2701 2.4413802781e+05 -9.0828108219e+02 1.7277320932e+03 -1.5628644288e-01 -7.3259348855e+00 -4.4962796683e-01 -1.8227671175e+05 1.7268339815e+03 7.3981415918e+02 -3.5607206672e+00 1.6367401121e-01 -1.7627621539e+00
133223 2457664.16135 90 0.2704 2.4359262444e+05 -9.0422900814e+02 1.7267583104e+03 -1.6398123666e-01 -7.3252581613e+00 -4.6286425226e-01 -1.8248844831e+05 1.7280084405e+03 7.3595005344e+02 -3.5622454846e+00 1.7624525079e-01 -1.7721121168e+00
